run,experiment,maxfreq,snr,experiment_name,evaluation_unit,prediction_scope,model_key,aggregation,persistence_wavs,n_operating_points,threshold,true_transition_available,true_transition_index_0based,true_transition_heat_flux,predicted_transition_available,predicted_transition_index_0based,predicted_transition_at_true_heat_flux,signed_transition_step_error,signed_transition_heat_flux_error,false_positive_wavs_before_onb,post_onb_detection_available,first_post_onb_detection_index_0based,post_onb_detection_at_true_heat_flux,post_onb_detection_delay_steps,post_onb_detection_delay_heat_flux,detected_at_true_onb_operating_point,claim_safe,claim_note,temporal_delay_seconds_available,interpretation,source_csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,cnntf_v2_gap,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,cnntf_v2_gap,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,alexnet,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,alexnet,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__simple_equal,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,claim-safe ensemble strategy,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__simple_equal,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,claim-safe ensemble strategy,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__prediction_max,median,1,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,1,1,7,505101.26893061603,1,62931.976498609467,0,1,claim-safe ensemble strategy,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__prediction_max,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,1,1,10,720690.9057380507,4,278521.61330604414,0,1,claim-safe ensemble strategy,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__inner_holdout,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,0,legacy sample-level inner holdout; source-WAV leakage,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__inner_holdout,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,0,legacy sample-level inner holdout; source-WAV leakage,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__val_fold_legacy,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,0,outer-validation labels were used to choose weights,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=15kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__val_fold_legacy,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,0,outer-validation labels were used to choose weights,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=15kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,rf,median,1,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,1,1,7,505101.26893061603,1,62931.976498609467,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,rf,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,1,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,cnntf_v2_gap,median,1,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,3,1,7,505101.26893061603,1,62931.976498609467,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,cnntf_v2_gap,median,2,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,3,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,alexnet,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,alexnet,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__simple_equal,median,1,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,1,1,7,505101.26893061603,1,62931.976498609467,0,1,claim-safe ensemble strategy,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__simple_equal,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,1,1,10,720690.9057380507,4,278521.61330604414,0,1,claim-safe ensemble strategy,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__prediction_max,median,1,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,3,1,7,505101.26893061603,1,62931.976498609467,0,1,claim-safe ensemble strategy,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__prediction_max,median,2,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,3,1,7,505101.26893061603,1,62931.976498609467,0,1,claim-safe ensemble strategy,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__inner_holdout,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,0,legacy sample-level inner holdout; source-WAV leakage,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__inner_holdout,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,0,legacy sample-level inner holdout; source-WAV leakage,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__val_fold_legacy,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,0,outer-validation labels were used to choose weights,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=22kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,ensemble__val_fold_legacy,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,0,outer-validation labels were used to choose weights,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=22kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,rf,median,1,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,1,1,7,505101.26893061603,1,62931.976498609467,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,rf,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,1,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,cnntf_v2_gap,median,1,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,cnntf_v2_gap,median,2,13,442169.29243200656,1,6,442169.29243200656,1,10,720690.9057380507,4,278521.61330604414,0,1,10,720690.9057380507,4,278521.61330604414,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
20260903_selected_log_architecture,2025.07.09_0.3_1,maxfreq=3kHz,-8,2025.07.09_0.3_1,threshold_defined_onb_transition,pooled_outer_fold_oof,alexnet,median,1,13,442169.29243200656,1,6,442169.29243200656,1,0,6.9806040392029404e-05,-6,-442169.2923622005,3,1,7,505101.26893061603,1,62931.976498609467,0,1,outer-fold prediction,0,heat_flux_operating_point_transition; not_synchronized_time_delay,Pool_boiling/Subcooling_20_degrees/0.3/2025.07.09_0.3_1/regression_result/npy/ensemble/202609/03_selected_log_architecture/heatflux_reference_SNR=-8/maxfreq=3kHz/e200_active_rf-ctf-alex_ed198_rf-cnntf_v2__cmp/wav_eval/onb_transition_summary_-8.csv
